Symbol,week,total_trading_volume
BLK,37,2850880.0
EMC2,37,1.274652E7
ZET,37,1404280.0
USNBT,37,1791280.0
DOGE,37,8.298956E7
FCT,37,2.017819E7
DASH,37,2.715242E8
BURST,37,1.369381E7
BTS,37,3.008374E8
EMC,37,2706670.0
NXS,37,7089660.0
VRC,37,4584870.0
BCC,37,4.620173E7
EBST,37,7209490.0
SC,37,2.729622E7
NXT,37,3.93826E7
STEEM,37,3988110.0
RISE,37,2.225154E7
BTCD,37,1859690.0
XDN,37,1.369676E7
MIOTA,37,1.8777016E8
CLOAK,37,1.033822E7
SYS,37,4.825558E7
GRS,37,1116580.0
XCN,37,3262740.0
SIB,37,3675870.0
XMR,37,6.3552379E8
THC,37,7731910.0
XRP,37,9.4716937E8
XEM,37,4.726392E7
ARK,37,9.386348E7
VTC,37,4976400.0
DMC,37,5470710.0
UBQ,37,1032060.0
STRAT,37,4.212677E7
EGC,37,5063760.0
XVG,37,3.45077E7
ZEC,37,2.023716E8
BCN,37,1.943782E7
KORE,37,8032160.0
QTUM,37,1.0546814E9
CANN,37,1909160.0
EXP,37,4477120.0
BCH,37,2.388954E9
MAX,37,1777950.0
IFC,37,8881510.0
XLM,37,3.214398E7
ARDR,37,9275120.0
GBYTE,37,1184500.0
NAV,37,1.975135E7
OK,37,9.542084E7
WDC,37,1649270.0
LSK,37,1.2555247E8
PIVX,37,3091600.0
BCH,36,3.777404E9
KMD,36,1.2100613E8
XPM,36,3602690.0
RDD,36,6236240.0
XZC,36,7714180.0
LBC,36,3219930.0
XVG,36,6.439634E7
ZEC,36,2.119335E8
PIVX,36,1.106767E7
NXS,36,2381050.0
DOGE,36,7.010542E7
SIB,36,2130630.0
ETH,36,7.50920934E9
ETC,36,1.50965311E9
SYS,36,5.4349E7
HSR,36,2.728142E8
VRC,36,4906410.0
XEM,36,4.376365E7
CLOAK,36,9025470.0
FCT,36,2.532809E7
PTC,36,3676020.0
IFC,36,6681340.0
MIOTA,36,2.816312E8
GRS,36,1486770.0
OMNI,36,1235580.0
BCC,36,7.246808E7
BTCD,36,5447150.0
XMR,36,7.0508717E8
NXT,36,6.230746E7
ARDR,36,2.029251E7
XRP,36,1.0682315E9
XLM,36,3.109766E7
STEEM,36,1.146799E7
XAS,36,1.1954865E8
SDC,36,1.02678E7
NAV,36,5.062664E7
CPC,36,4369660.0
ACT,36,2.172786E7
SHIFT,36,1132270.0
SC,36,4.174396E7
RADS,36,1145150.0
USNBT,36,1.053706E7
ARK,36,3.165992E7
GXS,36,1.645145E7
XEL,36,1.296648E7
BURST,36,1.388767E7
LSK,36,1.829791E8
BCN,36,1.876426E7
BLK,36,9016140.0
PINK,36,3147150.0
SAK,36,6636960.0
LKK,36,1112730.0
BTS,36,2.8206538E8
ION,36,4433500.0
EXP,36,1081450.0
XDN,36,1.368693E7
ADK,36,2337040.0
WAVES,36,4.371865E7
NEO,36,7.865206E8
UBQ,36,7875380.0
VTC,36,8163690.0
XWC,36,1832710.0
BTC,36,1.623685635E10
LMC,36,8303730.0
OK,36,6.463623E7
DCR,36,4014370.0
RISE,36,2.465125E7
DASH,36,2.718015E8
GLD,36,1388980.0
VIA,36,1561570.0
STRAT,36,5.609956E7
QTUM,36,1.2833171E9
FLO,36,2016910.0
TCC,36,3163610.0
LTC,36,5.27074202E9
DCT,36,1.051788E7
WDC,36,1382750.0
DMC,36,2715620.0
DGB,36,6.500933E7
GAME,36,2.066896E7
GBYTE,36,6176320.0
SAK,35,9693910.0
HSR,35,3.758429E8
NAV,35,1.286067E8
SIGMA,35,2517260.0
BTCD,35,3290190.0
ARDR,35,6488300.0
BLOCK,35,2701590.0
STRAT,35,1.0808404E8
BURST,35,8397790.0
STEEM,35,1.202607E7
FRGC,35,1219000.0
FLO,35,1430730.0
BTM,35,1059870.0
EMB,35,1154580.0
RDD,35,1.037172E7
ADK,35,6476210.0
DCR,35,1.104788E7
XVG,35,6.415739E7
BTS,35,2.595525E8
BCC,35,5.106379E7
FCT,35,4.941349E7
PURA,35,1520780.0
LTC,35,5.39645577E9
ETC,35,2.05767332E9
MAX,35,1015760.0
OK,35,2409990.0
XWC,35,2109950.0
WAVES,35,5.226117E7
NEOS,35,2070070.0
DOGE,35,9.11615E7
ERC,35,2689010.0
XBC,35,1148960.0
UBQ,35,2.070105E7
VIA,35,1.124855E7
NXT,35,4.636795E7
PIVX,35,2.039843E7
KMD,35,3.754707E7
NEO,35,5.685557E8
QTUM,35,8.172216E8
SDC,35,4783360.0
EXP,35,8467410.0
NVC,35,1483780.0
ETH,35,7.54213723E9
XMR,35,1.1645617E9
PINK,35,1.686429E7
KORE,35,2513140.0
VTC,35,1.582478E7
XPM,35,2858050.0
ARK,35,3.876581E7
RADS,35,1297310.0
LBC,35,1.250002E7
DGB,35,1.523947E8
GRS,35,3617680.0
PPY,35,1169420.0
DCT,35,1.164944E7
BCH,35,2.417469E9
DMC,35,3516750.0
XZC,35,6725850.0
EDR,35,4589470.0
LSK,35,2.893031E8
ACT,35,3.922277E7
BLITZ,35,1.00028E7
NXS,35,1.845239E7
RISE,35,9.46532E7
2GIVE,35,1294260.0
DASH,35,3.3538671E8
XLM,35,4.105467E7
GBYTE,35,8357770.0
XDN,35,1.365643E7
SHIFT,35,1032370.0
GXS,35,6.214481E7
SC,35,7.112291E7
GAME,35,2.027621E7
PTC,35,2180010.0
IFC,35,1536740.0
XAS,35,2.167306E7
XEM,35,7.782206E7
XEL,35,7254690.0
BTC,35,1.665067087E10
WDC,35,6454210.0
ZEC,35,2.520974E8
BLK,35,3919960.0
FTC,35,4411180.0
MIOTA,35,1.823346E8
MUSIC,35,3411460.0
BCN,35,3.530623E7
SYS,35,3.436757E7
XRP,35,2.2287248E9
NEOS,34,1.184153E7
BRK,34,1105320.0
SNRG,34,5721660.0
XRP,34,5.89358366E9
XAS,34,2.539433E7
SIGMA,34,1372090.0
GRC,34,2997580.0
VIA,34,3172100.0
PIVX,34,1.150533E7
XDN,34,9325120.0
ERC,34,1.368867E7
XZC,34,3210100.0
ADK,34,1.842438E7
DGB,34,4.190283E7
HSR,34,1.2781209E8
DCT,34,1.402027E7
FLO,34,4330490.0
LTC,34,2.49318414E9
ARDR,34,9264710.0
ZCL,34,3089460.0
VRC,34,1809410.0
ENRG,34,1779390.0
UBQ,34,7794680.0
BCN,34,1.889379E7
XLM,34,8.000691E7
XCP,34,3831100.0
DOGE,34,2.433484E7
DASH,34,6.8752362E8
CURE,34,1098580.0
VTC,34,4.741883E7
WDC,34,7426310.0
PURA,34,1.791286E7
STRAT,34,1.267281E8
CANN,34,1.126051E7
DOPE,34,1280950.0
FCT,34,4.94509E7
EBST,34,1166150.0
EMC,34,4102080.0
GAME,34,3.109192E7
ETC,34,9.2475524E8
XVG,34,1.005551E7
LSK,34,3.3226186E8
NEO,34,4.892984E8
WAVES,34,3.959371E7
ACT,34,4030040.0
KORE,34,3515280.0
XPM,34,1.357992E7
MIOTA,34,1.56109E8
XMR,34,1.15132581E9
EDR,34,8293060.0
BTC,34,1.67832992E10
SYS,34,4128180.0
IFC,34,1558360.0
BTS,34,1.710637E8
FTC,34,7724660.0
TCC,34,2744820.0
SLR,34,1032480.0
MUSIC,34,8477450.0
LBC,34,5302560.0
BAY,34,1237120.0
ZEC,34,2.242546E8
BCH,34,4.370584E9
BCC,34,4.043339E7
NAV,34,1952240.0
BLK,34,1.38878E7
BLOCK,34,3828010.0
BSD,34,2465580.0
BTM,34,1519930.0
BTA,34,2447510.0
NVC,34,1384210.0
XEM,34,6.744935E7
DCR,34,1.331176E7
NXT,34,7.074151E7
KMD,34,1214240.0
QTUM,34,3.351186E8
ZET,34,2354310.0
ETP,34,1641510.0
ARK,34,1.597641E7
SAK,34,4102560.0
THC,34,2114570.0
CLAM,34,1139320.0
GBYTE,34,4947820.0
STEEM,34,1.828445E7
XEL,34,1541880.0
USNBT,34,4233130.0
GXS,34,7.770847E7
EXP,34,2558620.0
ETH,34,7.26659717E9
XVC,34,3043530.0
RDD,34,1618950.0
PPC,34,1.038552E7
SC,34,3.678294E7
XHI,33,1126460.0
XEM,33,7.171085E7
SHIFT,33,2369900.0
XVC,33,1658260.0
ARDR,33,1.089141E7
SEQ,33,1169830.0
DOGE,33,2.79262E7
NXS,33,1128680.0
BLK,33,8008240.0
NEO,33,1.4322542E9
LSK,33,8.806366E7
DGB,33,7.819561E7
HSR,33,6789300.0
UBQ,33,2.104081E7
SYS,33,9048990.0
BRX,33,1366360.0
GAME,33,2.398857E7
LKK,33,1100750.0
ABY,33,1419090.0
FRST,33,1123130.0
LBC,33,1.547461E7
TX,33,1283940.0
BCC,33,5.30039E7
PURA,33,2967410.0
XAS,33,4.129653E7
MUE,33,1858470.0
BITB,33,1184040.0
ETC,33,4.0656716E8
WAVES,33,2.632355E7
MAX,33,4186560.0
FCT,33,4.591167E7
UNB,33,3487540.0
POT,33,1613550.0
BTM,33,3974100.0
DMC,33,2579240.0
GBYTE,33,1.136194E7
ZET,33,1164570.0
BCN,33,1.463455E7
KMD,33,1234000.0
XMR,33,1.1040166E8
WDC,33,1638770.0
XDN,33,8652680.0
DCT,33,2.254904E7
NXT,33,7.012926E7
STRAT,33,1.398906E8
BURST,33,2562120.0
RDD,33,1.146342E7
KORE,33,2041660.0
ETH,33,6.22757354E9
EXP,33,7511240.0
CRW,33,2792860.0
XCP,33,3431530.0
XRP,33,6.5618975E8
LMC,33,5701890.0
FTC,33,4261510.0
MIOTA,33,3.770965E8
RADS,33,2726950.0
XVG,33,1.5297E7
OK,33,2076870.0
QTUM,33,4.139107E8
VRC,33,2752140.0
XPM,33,1472800.0
SYNX,33,8962860.0
SC,33,6.820143E7
TCC,33,1659150.0
XEL,33,1.029602E7
XMG,33,6332950.0
ZEN,33,1057820.0
ZEC,33,1.553788E8
EGC,33,6647770.0
TRUST,33,1557390.0
CLAM,33,3083590.0
IFC,33,3766460.0
BTC,33,1.92781785E10
DCR,33,6184340.0
BCH,33,8.937673E9
PIVX,33,3366360.0
RISE,33,2080660.0
EMC,33,2052930.0
EMC2,33,2884290.0
STEEM,33,1.095476E7
PART,33,1940450.0
VTC,33,7417890.0
BTS,33,2.7501735E8
XZC,33,4816510.0
GXS,33,1.1780319E8
XLM,33,5.678025E7
NVC,33,1054250.0
ARK,33,8.075815E7
DASH,33,6.2222927E8
LTC,33,1.19765051E9
QTUM,32,5.702484E8
PPC,32,1240900.0
ARK,32,1315710.0
KMD,32,7940340.0
LSK,32,2.909223E7
NXS,32,1983850.0
NVC,32,4.77576E7
DCT,32,3.068232E7
XLM,32,6.755343E7
SC,32,6.383501E7
BLK,32,4037720.0
VIA,32,1481950.0
DASH,32,2.3275077E8
GBYTE,32,3.162088E7
ABY,32,2154510.0
FCT,32,4.285436E7
BCN,32,1.499644E7
BCC,32,4.732152E7
POT,32,1050310.0
BCH,32,1.403795E9
PPY,32,2481320.0
XMR,32,9.135223E7
XEM,32,8.892284E7
VTC,32,7547870.0
SIGT,32,4049970.0
WDC,32,3154510.0
DCR,32,6251120.0
RADS,32,1278280.0
WAVES,32,4.729541E7
DGB,32,5.505863E7
BTS,32,4.9675113E8
DMC,32,1042670.0
FTC,32,5582690.0
ZET,32,1433830.0
ETC,32,5.4363179E8
LMC,32,2925600.0
SYS,32,8991790.0
XZC,32,9968180.0
PIVX,32,4868160.0
XMY,32,2993820.0
NXT,32,8.83343E7
GXS,32,2.017235E8
ARDR,32,1.36288E7
XAS,32,7.342845E7
XCN,32,4719340.0
BTCD,32,2581230.0
IFC,32,1322790.0
BTC,32,1.440340105E10
NEO,32,1.776519E9
ZEC,32,1.793383E8
RISE,32,3977900.0
RDD,32,1177060.0
ETH,32,9.71525735E9
ETP,32,7282440.0
CLAM,32,2.087452E7
FRGC,32,4384840.0
GLD,32,1645810.0
MIOTA,32,1.717783E8
GAME,32,3.461035E7
STEEM,32,1.266365E7
LTC,32,1.26305051E9
XEL,32,1.835728E7
XRP,32,6.146416E8
XDN,32,7829140.0
EMC2,32,4602920.0
LBC,32,1.845412E7
XVG,32,1.264708E7
DOGE,32,3.552365E7
STRAT,32,1.706831E8
DCR,31,2495610.0
GBYTE,31,1.143294E7
XCN,31,8516110.0
MIOTA,31,5.495999E7
VIA,31,3674960.0
XDN,31,3022390.0
BLK,31,1014370.0
XMR,31,7.50554E7
MEC,31,3872020.0
ETH,31,6.9540151E9
LSK,31,2.548733E7
SAK,31,5486920.0
BCN,31,8992520.0
QTUM,31,2.055849E8
STEEM,31,9317850.0
LTC,31,1.22641385E9
ZEC,31,1.724064E8
ZET,31,4739330.0
XEM,31,5.672075E7
BCH,31,1.08147676E9
WAVES,31,3.064744E7
XEL,31,1.242126E7
VTC,31,2219280.0
ARDR,31,2.115011E7
BTS,31,3.419762E8
FRGC,31,6844590.0
GXS,31,3.962011E7
SIGT,31,1208920.0
NXT,31,1.5143052E8
PTC,31,1043440.0
STRAT,31,8.743815E7
GAME,31,1.147906E7
VRM,31,4264620.0
XRP,31,5.0335274E8
DCT,31,2514900.0
LBC,31,1.736859E7
EMC2,31,5955620.0
IFC,31,3869380.0
XAS,31,1.041874E7
SC,31,5.022376E7
DOGE,31,3.613364E7
ZBC,31,2267150.0
XLM,31,7.879212E7
NEO,31,3.17209E8
XVG,31,2732000.0
FTC,31,7508290.0
LKK,31,1901820.0
ETC,31,9.037867E8
FCT,31,1.975749E7
WDC,31,2193180.0
DGB,31,6.320591E7
BTC,31,9.42041137E9
SYS,31,3597320.0
ABY,31,5619720.0
BCC,31,2.160315E7
ARK,31,1355320.0
DASH,31,2.0612152E8
BLK,30,1212000.0
NXT,30,4.041642E7
VTC,30,2402200.0
STRAT,30,8.922219E7
VIA,30,1470200.0
NEO,30,1.0803103E8
WDC,30,2381050.0
BTS,30,3.876114E8
FCT,30,2.252131E7
EXP,30,1064600.0
BTC,30,7.93059181E9
XCN,30,6519890.0
DGB,30,1.1071642E8
GAME,30,8099730.0
XDN,30,2525920.0
FTC,30,5318520.0
BCH,30,3014800.0
ETC,30,6.15347E8
GXS,30,3.988983E7
EMC2,30,7456950.0
XEM,30,2.695663E7
BCN,30,4821810.0
CLAM,30,2357710.0
EDRC,30,1028280.0
XRP,30,5.3495057E8
SC,30,7.243574E7
XEL,30,1288380.0
WAVES,30,1.58571E7
DCR,30,7613930.0
XAS,30,1.108184E7
XMR,30,1.0426001E8
LSK,30,2.7133E7
PIVX,30,1029330.0
XBC,30,1.153523E7
FRGC,30,6309960.0
XVG,30,2650000.0
POT,30,1.053365E7
SYS,30,2957820.0
BCC,30,2.373785E7
QTUM,30,8.292243E7
LTC,30,9.6372356E8
DGC,30,1773440.0
MIOTA,30,2.422874E7
BTCD,30,4659280.0
ARDR,30,8367780.0
CHC,30,1297370.0
SAK,30,1.006619E7
ZEC,30,1.657253E8
ZBC,30,1005390.0
DASH,30,3.359336E8
XLM,30,4.684187E7
ETH,30,4.88414281E9
MEC,30,1.141983E7
STEEM,30,9515970.0
LBC,30,1.256118E7
DCT,30,1.399096E7
DOGE,30,2.436565E7
IFC,30,2670580.0
GXS,29,1.069624E8
DGC,29,7368480.0
DCT,29,5132110.0
XMR,29,7.279351E7
STRAT,29,9.693735E7
WAVES,29,1.651806E7
NMC,29,4032760.0
XVC,29,1298290.0
GAME,29,1.934413E7
BTC,29,1.087201235E10
PPC,29,5922670.0
XCN,29,1.975175E7
LTC,29,2.07218984E9
DGB,29,5.788042E7
DCR,29,4827280.0
BURST,29,2443340.0
LMC,29,1062460.0
WDC,29,1.724568E7
LBC,29,1.959353E7
MAX,29,1483850.0
IFC,29,1.755315E7
ARDR,29,1.880556E7
STEEM,29,2.188311E7
XRP,29,1.32493768E9
DOGE,29,5.507402E7
XPM,29,4902690.0
ZEC,29,1.883837E8
EMC,29,3752320.0
FRGC,29,1010160.0
ETH,29,1.15140999E10
SYNX,29,6091100.0
EDRC,29,2165880.0
PART,29,1020090.0
MEC,29,1.537311E7
ETC,29,1.258572E9
UNB,29,2298350.0
DMC,29,2324490.0
VTC,29,9958340.0
NXT,29,7.141639E7
BCC,29,2.42759E7
SAK,29,1.457015E7
XAS,29,2.155493E7
DOPE,29,2466840.0
SYS,29,8773640.0
XLM,29,7.480358E7
NEO,29,1.569502E8
BTS,29,6.314221E8
PIVX,29,2721410.0
VIA,29,1307920.0
ZET,29,9036580.0
BLK,29,1.334957E7
SRC,29,4380610.0
QTUM,29,1.756087E8
SIB,29,1077110.0
SC,29,7.731147E7
BCN,29,4136420.0
XEM,29,3.007241E7
FTC,29,7644770.0
DASH,29,2.75283E8
LSK,29,2.875647E7
MIOTA,29,5.687829E7
SBD,29,1034910.0
XVG,29,6059180.0
CHC,29,6845580.0
FCT,29,2.836153E7
SYNX,28,1.933359E7
NXT,28,4.084537E7
LTC,28,2.65847527E9
BURST,28,1034160.0
XMR,28,9.008729E7
WAVES,28,1.643319E7
SAK,28,2.306426E7
NEO,28,1.0588312E8
STEEM,28,1.74872E7
VTC,28,4697990.0
GBYTE,28,3967780.0
LKK,28,2076800.0
MEC,28,4238930.0
PIVX,28,2363610.0
XCN,28,6496460.0
DCT,28,1170310.0
NMC,28,1.106856E7
PPC,28,1.307132E7
XVG,28,8695480.0
GXS,28,5.105701E7
SC,28,7.631407E7
BSD,28,2385070.0
BCC,28,1.971459E7
DGB,28,4.172248E7
MUE,28,3060020.0
EDRC,28,7987060.0
RDD,28,1228440.0
XLM,28,1.293092E8
BLK,28,1356840.0
CLAM,28,4364740.0
FCT,28,3.228704E7
XAS,28,4724700.0
BTC,28,8.58338035E9
CHC,28,2.552783E7
NTRN,28,1582380.0
MIOTA,28,3.539472E7
STRAT,28,9.553188E7
RVR,28,1018730.0
ZEC,28,1.807234E8
BCN,28,9549840.0
XEM,28,2.619555E7
EXCL,28,1389410.0
DCR,28,7357920.0
GRS,28,3077520.0
TX,28,2678920.0
SYS,28,5473270.0
ARDR,28,1.447724E7
XRP,28,1.24866055E9
LBC,28,1.062572E7
ETC,28,2.203089E9
URO,28,2013030.0
BTS,28,3.2565111E8
DASH,28,2.311808E8
DOGE,28,4.709758E7
FTC,28,6853040.0
GAME,28,1.058519E7
LSK,28,2.853903E7
ETH,28,7.63434146E9
QTUM,28,5.530428E7
STRAT,27,4.732994E7
VTC,27,6548610.0
SAK,27,1.786021E7
ETC,27,5.196203E8
ZEC,27,2.135736E8
DOGE,27,6.223127E7
SIB,27,1043600.0
PPC,27,1.153956E7
XAS,27,4.172137E7
STEEM,27,1.473405E7
BLK,27,2.449384E7
XZC,27,2274860.0
MEC,27,3200280.0
LBC,27,1.431964E7
LSK,27,3.640252E7
ZET,27,1055480.0
NEO,27,1.428731E8
NXT,27,4.447268E7
MIOTA,27,3.363959E7
ARDR,27,2.157465E7
VRC,27,7362370.0
XLM,27,4.434888E7
EDRC,27,1.032297E7
EMC2,27,1658610.0
QRK,27,1328580.0
IFC,27,7516500.0
NVC,27,1175870.0
NEOS,27,1166550.0
POT,27,1559960.0
DCR,27,1.268474E7
CHC,27,2171310.0
XBC,27,6207120.0
NMC,27,7445060.0
BCC,27,2.104383E7
BTC,27,7.25000114E9
FRGC,27,1190970.0
PIVX,27,7450210.0
XVG,27,2.112852E7
XRP,27,5.3028383E8
QTUM,27,7.204715E7
XEM,27,4.401254E7
WAVES,27,2.178154E7
RDD,27,5031680.0
ION,27,1216960.0
TAG,27,1682630.0
CLOAK,27,1006920.0
BTS,27,4.273366E8
XDN,27,3411180.0
DCT,27,1.23468E7
DYN,27,1895170.0
ARK,27,1066380.0
NXS,27,2672690.0
FCT,27,2.001141E7
DGB,27,4.633782E7
SC,27,9.575618E7
DASH,27,4.4648008E8
CLAM,27,2104960.0
OMNI,27,3477790.0
BTCD,27,1950640.0
ENRG,27,1185870.0
XCN,27,1.430974E7
DBIX,27,4104580.0
ETH,27,5.03455174E9
LTC,27,4.7818318E9
SYS,27,7774870.0
OK,27,1017490.0
MEME,27,1589030.0
WDC,27,7122920.0
XEL,27,2814030.0
SLS,27,2776980.0
BCN,27,6432920.0
GAME,27,1.564614E7
GXS,27,7.925308E7
XPM,27,5806030.0
GBYTE,27,8905120.0
XMR,27,1.1677681E8
EMC,27,3391130.0
FTC,27,9471640.0
VTC,26,1.390461E7
CLAM,26,1472820.0
GRC,26,2266130.0
ERC,26,1049580.0
FCT,26,3.579244E7
WDC,26,1.468992E7
MEC,26,1.501499E7
RDD,26,1071110.0
SYS,26,1.476606E7
FTC,26,8302790.0
GAME,26,1.760443E7
BURST,26,1.138946E7
IFC,26,1.61404E7
VRC,26,1.79674E7
BTS,26,4.7095715E8
DASH,26,2.826012E8
KORE,26,1386750.0
NVC,26,7224200.0
EMC,26,8956350.0
NEO,26,3.726405E8
BTCD,26,1.058394E7
DCR,26,1.342646E7
GXS,26,1.208783E8
LKK,26,4022580.0
QRK,26,1.303107E7
ION,26,3265510.0
ZEC,26,2.252753E8
BCN,26,2.043623E7
STRAT,26,4.65187E7
CLOAK,26,8944810.0
SPHR,26,7256210.0
EMC2,26,2499950.0
XLM,26,8.987563E7
PIVX,26,1.222354E7
QTUM,26,1.763554E8
LBC,26,2.319698E7
BASH,26,1.243978E7
ETH,26,1.097916767E10
XEM,26,6.958644E7
MIOTA,26,3.389127E7
XZC,26,1.102035E7
BTC,26,8.87164637E9
TAG,26,2356860.0
XMR,26,8.6275E7
SBD,26,1.072327E7
RADS,26,7252280.0
ARDR,26,3.96001E7
EDRC,26,6487500.0
XAS,26,9476350.0
LSK,26,5.52581E7
XCN,26,3.94984E7
SUPER,26,1017040.0
WAVES,26,2.030524E7
ETC,26,1.1324668E9
XRP,26,8.6594062E8
BRX,26,2679490.0
DOGE,26,6.960614E7
POT,26,1145630.0
OMNI,26,8557070.0
ZET,26,5091190.0
XCP,26,1109440.0
BCC,26,1.658549E7
VIA,26,8692600.0
DCT,26,1847500.0
BLK,26,1.879622E7
NEOS,26,8787240.0
XBC,26,5.353019E7
STEEM,26,1.855687E7
NMC,26,1.650559E7
LTC,26,2.6261349E9
MAX,26,1169640.0
SC,26,1.1716753E8
XPM,26,1.615654E7
DMD,26,5623600.0
SLS,26,1154070.0
SRC,26,1099400.0
LMC,26,9515340.0
XVG,26,1461240.0
DGB,26,5.255008E7
NXT,26,7.692233E7
GBYTE,26,6084940.0
XEL,26,5542010.0
ETP,26,2921820.0
SAK,26,3.200269E7
PPC,26,1.807482E7
ENRG,25,1913490.0
SNRG,25,6846090.0
EXP,25,1015020.0
QRK,25,7323420.0
THC,25,2202080.0
LBC,25,4.79997E7
LMC,25,4.115826E7
XBC,25,7085310.0
NXT,25,1.0341473E8
PIVX,25,1171960.0
CANN,25,2.104576E7
OMNI,25,1.110621E7
VTC,25,2.217222E7
EBST,25,1502100.0
WAVES,25,2.069146E7
RADS,25,1878660.0
VIA,25,2.775019E7
ANC,25,2072640.0
SC,25,2.5870994E8
BCC,25,1.515389E7
PASC,25,1115370.0
RIC,25,6059920.0
GXS,25,1.99329E7
BTC,25,1.090297269E10
MAX,25,1.152608E7
SYS,25,4.278424E7
POT,25,4795440.0
FAIR,25,1657930.0
DCR,25,2.474953E7
GRC,25,2852210.0
WDC,25,4.039491E7
XRP,25,2.18477418E9
ARK,25,1611880.0
XPM,25,2.093875E7
RDD,25,8226310.0
CLUB,25,1000870.0
DOGE,25,1.0037786E8
GAME,25,4.216243E7
NVC,25,2.373734E7
DASH,25,3.5558253E8
IFC,25,3.268449E7
NEO,25,7.369091E8
ETH,25,6.8237843E9
BLK,25,3.1787E7
PPC,25,4.771688E7
DGB,25,8.828109E7
NMC,25,2.873289E7
EMC,25,1.552754E7
KORE,25,5591420.0
BTS,25,5.269353E8
BTCD,25,2828760.0
DOPE,25,4832490.0
FCT,25,5.908611E7
XZC,25,2.42634E7
XVP,25,1.60547E7
BAY,25,1027800.0
ZET,25,1.581429E7
LTC,25,4.12225105E9
TRUST,25,1823610.0
BTM,25,1907420.0
EDRC,25,4808970.0
BASH,25,3.426332E7
ETP,25,8085420.0
LKK,25,2428800.0
KMD,25,4496030.0
ETC,25,1.2718252E9
MONA,25,2416250.0
CRYPT,25,1.050005E7
NOTE,25,1757450.0
XLM,25,7.620411E7
BCN,25,1.931402E7
PINK,25,3702760.0
QTUM,25,1.86321E8
SAK,25,3.059245E7
BBR,25,1118170.0
XCP,25,7936150.0
ZEC,25,2.321794E8
XEM,25,6.933787E7
BURST,25,4.548473E7
XDN,25,1.099424E7
XMR,25,7.523328E7
NEOS,25,3466310.0
CLAM,25,5292000.0
VRC,25,1822270.0
FTC,25,1370120.0
STEEM,25,3.241607E7
ARDR,25,6.297553E7
SRC,25,3533110.0
XCN,25,8.559423E7
EMC2,25,1421840.0
SHIFT,25,2343470.0
TAG,25,1139310.0
STRAT,25,7.157386E7
MEC,25,3.216784E7
XAS,25,5.472337E7
LSK,25,7.283421E7
CLOAK,25,4571820.0
MIOTA,25,4.163919E7
UBQ,25,2507600.0
XVG,25,1.225668E7
WDC,24,8542320.0
FTC,24,2729510.0
BTCD,24,3037740.0
FCT,24,7.09881E7
VTC,24,1.542349E7
BURST,24,5738610.0
POT,24,2.486574E7
GAME,24,2.168898E7
EMC2,24,1009270.0
BLK,24,2.617494E7
NOTE,24,2962460.0
DOGE,24,1.0777512E8
ECC,24,1099470.0
SBD,24,1155930.0
ETH,24,1.18051846E10
UBQ,24,3144140.0
GRC,24,7871650.0
BTC,24,1.38672462E10
XLM,24,8.184232E7
LTC,24,4.46370235E9
CLAM,24,1.423396E7
LKK,24,6304700.0
NMC,24,5335490.0
DCR,24,2.245212E7
VRC,24,6405550.0
XAS,24,8790980.0
RVR,24,4408200.0
SAK,24,2.193395E7
SC,24,1.9676564E8
VIA,24,1091030.0
XMR,24,1.0259087E8
MEC,24,1238220.0
BCC,24,1.1228E7
QRK,24,1329150.0
BTS,24,1.073816E9
ZEC,24,3.468211E8
OMNI,24,1088740.0
IFC,24,1.533172E7
PINK,24,1299590.0
XCN,24,1.701301E7
RDD,24,9649460.0
XCP,24,1958010.0
QTUM,24,7.689048E7
STEEM,24,3.770171E7
XPM,24,9822460.0
NAV,24,3199620.0
XVG,24,1.920302E7
DASH,24,4.0735266E8
RIC,24,1397190.0
MAX,24,1034710.0
DGB,24,1.7842277E8
LSK,24,9.682597E7
FLO,24,8312560.0
NEOS,24,1346190.0
NXT,24,2.0157972E8
BOST,24,1481330.0
ARDR,24,5.318591E7
PIVX,24,1217220.0
XEM,24,1.011678E8
ARK,24,3146530.0
NEO,24,2.2776133E8
XZC,24,2.294179E7
XDN,24,2.089016E7
KMD,24,4984040.0
EMC,24,1.358368E7
STRAT,24,1.0016862E8
XRP,24,1.35066684E9
ETC,24,1.7690041E9
SYS,24,2.736533E7
BCN,24,2.678385E7
LBC,24,4.536181E7
ZET,24,1317140.0
LMC,24,4361370.0
WAVES,24,1.652724E7
EDRC,24,3349910.0
PPC,24,2.361811E7
MIOTA,24,6.24567E7
MOON,23,4318640.0
RADS,23,8906530.0
ARK,23,1.514296E7
ETP,23,4747710.0
BITB,23,7887790.0
SYS,23,4.844594E7
RDD,23,3.021148E7
XVC,23,1499270.0
PKB,23,7708520.0
STEEM,23,1.3971977E8
EXP,23,5811230.0
XPM,23,9190030.0
RVR,23,1369890.0
LBC,23,3.791049E7
EMC,23,7321570.0
VTC,23,3.366627E7
SC,23,2.9414265E8
XEM,23,1.090807E8
LTC,23,2.04835643E9
OMNI,23,1.276567E7
DGB,23,5.404238E8
PIVX,23,4909740.0
CLOAK,23,1785720.0
BTS,23,1.6480728E9
FCT,23,1.917532E8
PPC,23,2.120436E7
XRP,23,8.3504704E8
STRAT,23,1.986711E8
NAV,23,1050840.0
RIC,23,9559410.0
NMC,23,5206860.0
BLK,23,3.586812E7
XAS,23,3136370.0
